customer_id,product,category,amount
58412,Wireless Mouse,Electronics,339.2
62306,Wall Clock,Stationery,771.71
10334,Blue Pen,Apparel,659.74
15684,Backpack,Stationery,1806.59
78758,Headphones,Apparel,2642.14
71812,Blue Pen,Accessories,1801.27
68112,Office Chair,Electronics,327.45
70365,Blue Pen,Stationery,180.79
54302,Desk Lamp,Electronics,623.74
73060,White Mug,Furniture,117.49
74129,Blue Pen,Furniture,4.54
37842,Office Chair,Apparel,179.16
60680,Wall Clock,Electronics,727.73
93746,White Mug,Stationery,142.44
73334,T-shirt,Accessories,737.47
24384,Office Chair,Furniture,796.84
14628,T-shirt,Accessories,310.82
70401,Wall Clock,Furniture,1319.68
84859,White Mug,Electronics,78.51
10523,Desk Lamp,Accessories,230.58
21171,Wireless Mouse,Electronics,610.7
36855,White Mug,Furniture,1639.66
89891,Backpack,Furniture,319.22
95725,White Mug,Furniture,1028.0
71219,Wireless Mouse,Electronics,358.71
22617,Office Chair,Furniture,1453.62
44396,Notebook,Furniture,72.29
34244,Desk Lamp,Accessories,262.94
16855,White Mug,Electronics,690.69
11849,White Mug,Electronics,1164.67
51464,Blue Pen,Stationery,852.56
12994,Wireless Mouse,Furniture,206.45
24243,Headphones,Apparel,45.82
16538,Desk Lamp,Stationery,523.81
77098,White Mug,Accessories,2288.23
55497,White Mug,Furniture,3582.31
96946,White Mug,Apparel,366.3
78137,Notebook,Stationery,913.81
80927,Backpack,Apparel,2383.75
15865,Office Chair,Accessories,1836.78
57706,Desk Lamp,Accessories,1187.88
48933,USB Cable,Accessories,856.16
55725,T-shirt,Accessories,1033.98
69795,Wall Clock,Furniture,174.99
71842,Office Chair,Furniture,1720.66
83715,Wireless Mouse,Furniture,880.72
22486,Notebook,Stationery,879.61
81564,Office Chair,Apparel,287.53
21076,Wall Clock,Apparel,487.38
57559,Blue Pen,Apparel,1124.66
85873,Office Chair,Furniture,1685.18
60522,Blue Pen,Furniture,353.63
53714,Desk Lamp,Accessories,132.51
26363,White Mug,Stationery,1028.57
25158,Blue Pen,Electronics,17.41
81795,Headphones,Stationery,784.72
47945,T-shirt,Apparel,173.36
57523,Headphones,Accessories,54.99
68809,T-shirt,Stationery,900.32
69792,White Mug,Electronics,87.0
49628,Wireless Mouse,Stationery,808.33
12546,Office Chair,Stationery,185.32
60678,USB Cable,Electronics,319.24
77760,Headphones,Apparel,477.57
87366,Headphones,Accessories,468.64
16466,White Mug,Stationery,773.09
13268,Blue Pen,Accessories,742.2
88234,White Mug,Electronics,344.64
68606,White Mug,Stationery,1301.97
77842,Backpack,Accessories,940.64
94313,T-shirt,Stationery,1755.84
24604,Wall Clock,Furniture,681.77
54180,Backpack,Apparel,628.99
24660,White Mug,Furniture,1041.31
67818,Office Chair,Accessories,489.27
65067,Notebook,Accessories,861.44
42312,Headphones,Electronics,285.12
52967,Headphones,Accessories,1923.06
86873,USB Cable,Furniture,119.04
21140,Wall Clock,Electronics,560.26
42689,USB Cable,Furniture,297.26
17963,Backpack,Furniture,295.08
41797,Blue Pen,Furniture,2181.28
21590,USB Cable,Stationery,1801.97
69528,Desk Lamp,Apparel,1008.45
58029,Blue Pen,Stationery,1205.57
41507,Backpack,Furniture,1221.53
15844,T-shirt,Stationery,340.68
15045,Wall Clock,Stationery,446.29
20924,Office Chair,Furniture,2492.15
22893,Backpack,Accessories,2063.16
34940,Headphones,Apparel,505.05
90657,Headphones,Stationery,942.23
51764,Backpack,Stationery,1982.4
18928,White Mug,Accessories,2224.14
59091,Blue Pen,Stationery,1660.9
86745,Desk Lamp,Stationery,155.29
48029,Desk Lamp,Electronics,1262.29
27053,Wireless Mouse,Electronics,137.63
82594,Wireless Mouse,Stationery,78.46
30823,Wireless Mouse,Apparel,2334.53
23762,Headphones,Stationery,1004.07
75386,T-shirt,Apparel,109.74
33799,Wall Clock,Furniture,1660.64
59107,Headphones,Stationery,1440.75
49541,Blue Pen,Apparel,2475.83
83749,Backpack,Accessories,1891.81
27661,Desk Lamp,Electronics,1214.34
59537,Office Chair,Stationery,1614.29
45186,Blue Pen,Furniture,700.07
21109,Blue Pen,Accessories,676.31
52041,Headphones,Stationery,1156.34
81198,Desk Lamp,Accessories,462.42
37197,Office Chair,Apparel,1895.89
35827,T-shirt,Electronics,148.56
63106,Backpack,Apparel,367.05
12105,Wireless Mouse,Furniture,355.99
74634,Office Chair,Electronics,1166.54
95682,Notebook,Furniture,1664.44
38903,Wall Clock,Furniture,326.89
32526,Headphones,Accessories,1757.18
37582,White Mug,Apparel,97.12
59687,Blue Pen,Electronics,2793.07
98010,Desk Lamp,Stationery,1826.56
89357,Wall Clock,Apparel,898.72
50298,Blue Pen,Furniture,227.04
35453,Backpack,Apparel,1491.44
62940,Desk Lamp,Furniture,1536.91
51292,Office Chair,Accessories,169.76
40979,Notebook,Stationery,15.48
98749,Wireless Mouse,Apparel,3457.4
50094,T-shirt,Apparel,85.8
15003,Headphones,Accessories,317.46
99778,Headphones,Electronics,101.15
66975,Desk Lamp,Electronics,786.58
31409,Wall Clock,Furniture,582.66
21465,Desk Lamp,Accessories,625.09
73786,T-shirt,Electronics,780.07
56801,Office Chair,Electronics,329.69
73202,Headphones,Apparel,1605.31
15984,Wireless Mouse,Electronics,50.41
11641,Notebook,Furniture,594.53
89233,Desk Lamp,Electronics,1154.34
31650,T-shirt,Furniture,855.52
92161,Desk Lamp,Accessories,153.9
35276,Blue Pen,Apparel,65.35
42219,Headphones,Apparel,544.15
66271,Wall Clock,Stationery,468.76
78806,Wall Clock,Electronics,530.69
39427,Notebook,Electronics,33.82
56989,T-shirt,Electronics,167.44
26282,White Mug,Electronics,2600.51
92770,Office Chair,Apparel,1212.95
52356,Wall Clock,Apparel,648.81
49055,Wireless Mouse,Accessories,1624.15
45735,White Mug,Electronics,372.3
61322,Desk Lamp,Stationery,193.02
80723,USB Cable,Apparel,1664.23
26462,Wall Clock,Accessories,489.24
10364,Desk Lamp,Furniture,343.61
64889,USB Cable,Furniture,149.64
71789,Desk Lamp,Accessories,2506.33
63385,White Mug,Electronics,523.15
47808,Headphones,Stationery,188.4
92889,White Mug,Stationery,191.82
22791,Wireless Mouse,Furniture,6.11
16083,Headphones,Electronics,192.46
16737,T-shirt,Apparel,1607.64
69739,White Mug,Accessories,1363.72
88222,Backpack,Electronics,178.98
70500,White Mug,Furniture,55.33
97140,Office Chair,Accessories,61.24
13544,Desk Lamp,Electronics,1270.89
65148,Backpack,Apparel,25.36
57389,Office Chair,Apparel,1349.4
27475,Notebook,Electronics,413.01
17236,Wall Clock,Furniture,188.06
12107,Backpack,Accessories,259.97
20522,Wall Clock,Accessories,118.21
65149,Desk Lamp,Furniture,294.68
75711,USB Cable,Electronics,2325.28
14479,T-shirt,Apparel,33.41
75010,Wall Clock,Electronics,1232.49
54488,Office Chair,Stationery,2634.04
34879,Headphones,Stationery,53.97
79176,USB Cable,Apparel,1356.79
46086,T-shirt,Furniture,114.62
80173,Desk Lamp,Furniture,1566.93
73185,USB Cable,Accessories,162.51
40354,Desk Lamp,Stationery,1108.83
80144,Blue Pen,Accessories,321.12
92282,Desk Lamp,Furniture,1721.96
56997,USB Cable,Accessories,996.47
97950,White Mug,Furniture,830.09
24031,Backpack,Stationery,149.95
98856,Office Chair,Stationery,1874.43
83470,Office Chair,Apparel,325.46
61502,Backpack,Furniture,1188.17
97473,Blue Pen,Stationery,607.76
95360,Blue Pen,Furniture,105.6
25424,Wall Clock,Accessories,2023.58
79739,Desk Lamp,Electronics,901.15
90249,Wireless Mouse,Apparel,140.71
28394,Desk Lamp,Apparel,579.93
82672,White Mug,Electronics,239.58
33818,White Mug,Electronics,1712.17
81208,USB Cable,Furniture,1118.53
88876,Backpack,Apparel,1662.91
59051,Desk Lamp,Furniture,782.55
21541,Backpack,Furniture,585.01
77617,USB Cable,Stationery,1628.67
37292,USB Cable,Accessories,616.99
62275,Notebook,Stationery,407.82
62105,USB Cable,Stationery,86.06
94031,Desk Lamp,Stationery,283.32
40858,Blue Pen,Apparel,30.73
11498,Backpack,Furniture,1598.16
66725,USB Cable,Accessories,47.85
13201,White Mug,Furniture,1712.79
63223,Desk Lamp,Stationery,105.15
91973,Headphones,Apparel,333.96
43909,Wall Clock,Accessories,780.62
90984,Desk Lamp,Electronics,1359.01
29779,T-shirt,Furniture,1084.96
36640,Office Chair,Accessories,1685.62
26442,Desk Lamp,Furniture,99.88
71079,Notebook,Accessories,2117.86
28602,USB Cable,Furniture,433.16
27554,Headphones,Stationery,1429.58
64483,Wireless Mouse,Apparel,2383.37
57624,Notebook,Stationery,440.24
20613,Wall Clock,Electronics,79.99
69400,Notebook,Furniture,42.87
48752,T-shirt,Accessories,112.95
53689,Wall Clock,Accessories,505.92
88244,Notebook,Accessories,31.78
41102,Wireless Mouse,Stationery,600.24
41975,White Mug,Accessories,1314.2
25744,White Mug,Apparel,1741.45
78576,Headphones,Electronics,800.97
37435,Backpack,Electronics,525.36
36458,T-shirt,Electronics,1565.56
37395,Headphones,Stationery,448.36
93769,Blue Pen,Electronics,552.31
86504,Office Chair,Furniture,1304.81
87903,Office Chair,Accessories,1544.67
50903,USB Cable,Apparel,1573.66
35141,Headphones,Apparel,1899.71
23522,Desk Lamp,Electronics,1043.19
59861,Headphones,Electronics,192.55
42141,Headphones,Electronics,2931.47
87809,Notebook,Stationery,676.33
35748,Headphones,Apparel,150.55
76773,Notebook,Furniture,186.97
25360,Notebook,Furniture,436.85
84054,Headphones,Electronics,756.76
34546,Headphones,Furniture,3457.19
86746,Wireless Mouse,Stationery,215.2
40535,Headphones,Apparel,1771.96
20172,Wall Clock,Electronics,702.11
61356,Wall Clock,Accessories,2205.76
68603,Desk Lamp,Stationery,951.4
33683,Office Chair,Apparel,532.39
93359,White Mug,Electronics,48.13
13485,Desk Lamp,Stationery,898.4
78241,Notebook,Accessories,910.32
81736,Headphones,Stationery,1510.35
15004,White Mug,Stationery,1471.22
25630,Office Chair,Accessories,264.7
75407,Desk Lamp,Furniture,123.79
71396,White Mug,Accessories,1221.8
98686,White Mug,Stationery,265.42
44081,Backpack,Stationery,106.93
15845,Notebook,Stationery,559.64
93939,Office Chair,Furniture,747.18
82395,Wireless Mouse,Furniture,1211.54
64289,Wireless Mouse,Stationery,263.59
21050,Desk Lamp,Apparel,964.32
83862,Blue Pen,Accessories,2754.63
62119,Wireless Mouse,Accessories,1040.11
85408,Backpack,Stationery,48.6
10546,Wireless Mouse,Furniture,1232.65
32783,Headphones,Apparel,466.53
62611,Blue Pen,Furniture,355.35
40962,Blue Pen,Furniture,1303.76
72319,Notebook,Stationery,1175.94
39998,Wall Clock,Apparel,184.29
11693,Headphones,Accessories,501.65
36824,Backpack,Electronics,1592.89
27579,T-shirt,Accessories,1596.09
95073,USB Cable,Apparel,549.07
14926,Wall Clock,Furniture,1171.9
87968,USB Cable,Apparel,1230.95
91356,Wireless Mouse,Furniture,2181.22
38671,Office Chair,Electronics,1925.59
55461,Headphones,Apparel,2669.77
35660,USB Cable,Accessories,654.72
15938,T-shirt,Stationery,542.89
16668,Backpack,Accessories,680.81
78811,Backpack,Stationery,182.33
16206,Headphones,Accessories,1121.41
63597,Desk Lamp,Apparel,831.44
76583,Wall Clock,Electronics,918.03
34968,Wall Clock,Furniture,196.88
62704,Wireless Mouse,Stationery,1090.27
58026,Wall Clock,Stationery,3288.62
82037,Notebook,Accessories,1591.2
30715,Notebook,Accessories,548.16
84782,T-shirt,Furniture,477.59
29003,Blue Pen,Accessories,325.07
30402,Wireless Mouse,Accessories,729.09
77547,Notebook,Stationery,296.1
98123,Blue Pen,Stationery,2582.63
26899,Office Chair,Accessories,293.13
88633,White Mug,Furniture,37.32
22009,T-shirt,Electronics,740.93
68030,Office Chair,Accessories,680.72
44166,Desk Lamp,Accessories,845.8
50552,Wireless Mouse,Accessories,836.14
84861,T-shirt,Furniture,1643.95
86791,Wall Clock,Apparel,155.25
41039,Wireless Mouse,Accessories,1462.15
26407,Headphones,Furniture,1444.53
28088,Wireless Mouse,Stationery,2380.5
49910,Notebook,Stationery,62.59
47750,Backpack,Stationery,1147.54
99031,Backpack,Apparel,722.75
94199,T-shirt,Accessories,1432.77
36417,Backpack,Stationery,280.98
13188,Office Chair,Electronics,1222.63
76803,Notebook,Accessories,2316.38
50739,Headphones,Accessories,1037.38
94573,T-shirt,Stationery,547.43
47586,Backpack,Furniture,1710.0
21554,USB Cable,Apparel,272.12
76961,USB Cable,Electronics,337.65
72847,Notebook,Accessories,3778.74
13409,White Mug,Accessories,201.31
91068,Desk Lamp,Stationery,367.78
76861,Office Chair,Electronics,2165.44
78360,Wireless Mouse,Accessories,982.24
15216,Backpack,Furniture,2168.01
67899,Wall Clock,Apparel,252.04
88321,T-shirt,Electronics,1223.81
87533,Wall Clock,Electronics,1529.67
75807,Wall Clock,Accessories,84.7
60778,Notebook,Apparel,1946.97
15735,Office Chair,Electronics,953.37
84086,USB Cable,Apparel,338.22
14725,Wireless Mouse,Furniture,379.1
50180,Blue Pen,Accessories,1307.99
92687,Headphones,Apparel,237.93
33350,Headphones,Stationery,32.79
23689,White Mug,Furniture,4.28
81067,T-shirt,Accessories,2809.9
99332,White Mug,Furniture,1268.36
94464,Wireless Mouse,Furniture,224.96
47009,Desk Lamp,Apparel,1746.94
10257,Notebook,Accessories,2417.54
18158,Office Chair,Apparel,930.67
52290,Wireless Mouse,Furniture,740.35
24659,Office Chair,Furniture,108.06
28767,Blue Pen,Electronics,59.25
69591,White Mug,Electronics,135.76
84896,Wall Clock,Apparel,1515.52
46096,Notebook,Electronics,250.56
73341,Backpack,Electronics,858.88
42166,Blue Pen,Stationery,950.7
93159,Backpack,Accessories,643.79
39804,Wall Clock,Furniture,116.84
86915,Wireless Mouse,Electronics,629.22
75447,T-shirt,Furniture,736.78
62190,T-shirt,Furniture,757.29
60378,Headphones,Furniture,250.13
86091,Headphones,Stationery,406.62
84958,Office Chair,Apparel,1637.38
40752,T-shirt,Apparel,1231.27
19783,USB Cable,Furniture,1453.84
79109,Office Chair,Apparel,860.65
52591,T-shirt,Stationery,998.08
45149,Blue Pen,Stationery,2659.99
84970,Headphones,Apparel,3006.86
74775,Office Chair,Apparel,260.26
86591,USB Cable,Electronics,1746.46
55474,Wall Clock,Accessories,224.05
25473,Blue Pen,Stationery,1459.64
44446,USB Cable,Stationery,909.56
97638,Wireless Mouse,Furniture,403.6
95087,Wireless Mouse,Electronics,961.25
32360,USB Cable,Apparel,8.36
49290,Wall Clock,Electronics,143.64
72825,Notebook,Accessories,1940.92
19040,Backpack,Electronics,1709.05
58996,Desk Lamp,Electronics,112.68
10353,T-shirt,Stationery,559.84
99177,T-shirt,Stationery,67.28
56537,Desk Lamp,Electronics,3480.09
60319,Wall Clock,Furniture,589.73
57396,USB Cable,Furniture,74.06
52783,T-shirt,Apparel,39.47
31780,USB Cable,Apparel,218.92
33074,Wireless Mouse,Furniture,2061.9
72256,Backpack,Furniture,875.66
40942,Blue Pen,Furniture,90.36
38284,Headphones,Accessories,44.99
86499,USB Cable,Apparel,1114.18
50500,Wireless Mouse,Stationery,548.35
38989,T-shirt,Electronics,61.11
88770,Blue Pen,Apparel,661.31
67616,White Mug,Stationery,916.61
21363,USB Cable,Electronics,1918.45
51257,Backpack,Apparel,356.0
45685,Backpack,Apparel,860.93
98049,Office Chair,Electronics,65.78
60560,Desk Lamp,Apparel,320.11
35380,Office Chair,Accessories,273.72
81702,T-shirt,Furniture,646.13
66823,USB Cable,Accessories,2079.13
50421,Wall Clock,Furniture,1237.2
80223,T-shirt,Stationery,1009.99
35810,Desk Lamp,Electronics,475.92
93540,Notebook,Furniture,1122.51
85966,Desk Lamp,Stationery,1759.3
57521,USB Cable,Apparel,1964.24
14696,T-shirt,Furniture,403.51
46860,USB Cable,Accessories,154.1
21249,Desk Lamp,Accessories,260.53
65536,Desk Lamp,Apparel,681.48
26383,Office Chair,Accessories,1002.55
65655,White Mug,Accessories,1488.62
72534,Headphones,Stationery,177.75
96374,White Mug,Stationery,1522.3
85845,USB Cable,Apparel,3578.19
73829,White Mug,Electronics,2426.05
77811,Desk Lamp,Accessories,372.23
82904,Office Chair,Furniture,688.1
13563,Office Chair,Apparel,229.58
96349,USB Cable,Apparel,31.09
94562,USB Cable,Furniture,45.94
99170,White Mug,Stationery,1410.05
35425,Notebook,Apparel,908.99
45367,USB Cable,Accessories,63.76
56394,White Mug,Stationery,740.66
86198,White Mug,Furniture,129.71
17969,Office Chair,Apparel,79.47
28389,Blue Pen,Accessories,177.11
23020,White Mug,Accessories,1351.18
66068,Wireless Mouse,Accessories,48.12
83791,Blue Pen,Electronics,125.22
95399,Desk Lamp,Accessories,447.99
45892,Notebook,Electronics,1080.38
61494,Wall Clock,Furniture,528.49
16324,Desk Lamp,Accessories,323.05
90490,Backpack,Accessories,391.22
61614,Wireless Mouse,Electronics,101.46
79136,USB Cable,Furniture,2911.78
24415,USB Cable,Furniture,3908.92
64903,USB Cable,Electronics,74.87
79518,Backpack,Accessories,401.66
89221,Wireless Mouse,Apparel,1261.79
70450,T-shirt,Stationery,158.27
27274,T-shirt,Accessories,395.23
66842,Wall Clock,Apparel,146.09
17465,Wall Clock,Electronics,2166.63
38510,Notebook,Accessories,102.42
96285,Backpack,Stationery,434.92
39869,Wall Clock,Electronics,861.83
23220,Office Chair,Stationery,645.17
28543,Backpack,Electronics,87.24
89084,Office Chair,Stationery,268.59
61055,Wall Clock,Stationery,637.71
40942,Office Chair,Furniture,129.29
65553,Notebook,Stationery,870.01
89073,T-shirt,Apparel,746.49
44803,Notebook,Apparel,112.54
11144,Desk Lamp,Electronics,1581.48
55820,Office Chair,Stationery,92.4
26182,Notebook,Electronics,1703.2
12083,Wireless Mouse,Accessories,1214.64
70280,Backpack,Furniture,18.91
34038,Notebook,Stationery,1304.49
47977,Backpack,Apparel,1433.38
71119,Desk Lamp,Apparel,13.52
85618,Backpack,Accessories,312.36
44987,White Mug,Accessories,162.09
45847,Wireless Mouse,Furniture,2441.88
62985,Notebook,Stationery,2278.0
47245,T-shirt,Apparel,692.42
67181,USB Cable,Electronics,144.53
82784,Notebook,Furniture,955.09
11673,T-shirt,Electronics,2071.86
64554,Notebook,Stationery,1284.13
81151,Wall Clock,Apparel,627.04
63460,Notebook,Furniture,266.2
46763,T-shirt,Apparel,35.89
80512,Headphones,Electronics,59.61
16212,USB Cable,Stationery,117.73
94238,Office Chair,Apparel,265.76
94525,White Mug,Electronics,36.83
36061,Backpack,Furniture,156.9
72568,Blue Pen,Stationery,459.04
63038,USB Cable,Apparel,2373.99
96937,Office Chair,Accessories,3378.69
81183,USB Cable,Stationery,897.52
41081,Notebook,Electronics,11.05
32494,Wall Clock,Stationery,635.41
30406,USB Cable,Electronics,402.86
50969,Headphones,Stationery,1225.59
10214,Office Chair,Accessories,1046.25
93865,USB Cable,Stationery,690.25
76615,Notebook,Electronics,495.22
95693,Blue Pen,Electronics,657.87
76129,T-shirt,Stationery,224.39
25457,Desk Lamp,Apparel,737.38
68024,Wireless Mouse,Accessories,227.94
71135,Headphones,Accessories,2087.43
45863,Wall Clock,Stationery,1768.84
43335,Notebook,Stationery,2593.64
21509,Office Chair,Electronics,1106.5
22469,Notebook,Apparel,2357.0
69179,Notebook,Stationery,2929.77
10690,Backpack,Accessories,3179.08
31230,Wall Clock,Electronics,124.97
66084,Notebook,Furniture,402.98
59433,Headphones,Electronics,524.95
91270,White Mug,Accessories,1492.27
33678,White Mug,Stationery,1417.05
16335,Desk Lamp,Accessories,521.7
74846,USB Cable,Accessories,729.71
22521,Office Chair,Stationery,431.8
69437,Backpack,Stationery,289.83
68717,Blue Pen,Furniture,221.34
63749,Backpack,Stationery,493.93
48929,Wall Clock,Accessories,2252.1
70761,Office Chair,Furniture,809.45
42370,T-shirt,Apparel,3281.89
69478,Office Chair,Accessories,1076.4
65048,T-shirt,Apparel,149.73
84884,Backpack,Accessories,2220.4
33767,Headphones,Apparel,1088.3
82021,Headphones,Apparel,168.72
10001,Office Chair,Accessories,1470.73
48128,Backpack,Furniture,139.27
39862,USB Cable,Stationery,749.44
42254,Wall Clock,Electronics,1344.25
94727,Wireless Mouse,Accessories,193.87
33067,T-shirt,Furniture,335.26
96295,T-shirt,Accessories,524.4
96222,White Mug,Furniture,954.76
45218,Wireless Mouse,Furniture,444.95
43366,Office Chair,Electronics,2589.57
36206,Headphones,Accessories,1263.79
49647,Wall Clock,Accessories,416.64
48245,T-shirt,Accessories,404.82
68354,White Mug,Apparel,81.82
65063,Backpack,Electronics,1412.59
49433,Blue Pen,Furniture,681.38
26520,Blue Pen,Stationery,2282.19
79061,Headphones,Furniture,2861.6
16377,Backpack,Electronics,1621.11
10846,Blue Pen,Apparel,94.25
86272,Blue Pen,Furniture,2942.36
57462,T-shirt,Apparel,233.08
79539,Office Chair,Accessories,2346.18
13095,Office Chair,Furniture,86.81
56219,Backpack,Apparel,255.74
47475,Headphones,Accessories,195.76
20072,Backpack,Electronics,310.25
67533,Headphones,Electronics,87.26
69998,Notebook,Accessories,238.99
95815,T-shirt,Stationery,1261.09
44321,Blue Pen,Apparel,1284.8
56870,USB Cable,Furniture,1730.66
20115,Backpack,Apparel,1454.32
69471,USB Cable,Furniture,1655.08
36027,Headphones,Electronics,131.94
42584,Office Chair,Furniture,620.33
41615,USB Cable,Apparel,34.98
84863,Headphones,Accessories,654.09
27264,Notebook,Accessories,1203.83
84261,Backpack,Stationery,235.63
98020,Notebook,Stationery,822.99
26055,White Mug,Apparel,13.33
59538,White Mug,Stationery,2316.51
61504,USB Cable,Accessories,31.02
39544,USB Cable,Stationery,1853.35
89744,Backpack,Furniture,160.51
45792,White Mug,Apparel,1327.52
54223,Wireless Mouse,Stationery,1465.39
78213,T-shirt,Accessories,2263.24
85552,Backpack,Electronics,551.54
57959,Notebook,Apparel,332.71
56956,Desk Lamp,Apparel,407.62
34846,Headphones,Apparel,1832.76
56822,White Mug,Accessories,2269.72
55826,T-shirt,Apparel,446.81
19954,Blue Pen,Stationery,470.9
35648,T-shirt,Furniture,411.39
55985,Blue Pen,Electronics,16.05
35455,USB Cable,Accessories,441.18
37099,Blue Pen,Stationery,28.55
25750,Wall Clock,Accessories,308.6
73254,Headphones,Stationery,70.48
74318,Backpack,Electronics,1559.27
78730,USB Cable,Apparel,402.49
86341,Headphones,Apparel,2150.81
58434,Office Chair,Accessories,317.26
17214,Backpack,Furniture,995.73
50110,Backpack,Furniture,104.66
98249,Wireless Mouse,Furniture,1798.52
28266,Desk Lamp,Furniture,195.45
27412,White Mug,Furniture,605.53
66783,Wall Clock,Stationery,1099.93
60985,USB Cable,Furniture,440.03
35624,White Mug,Apparel,89.2
13687,Office Chair,Accessories,988.85
95562,T-shirt,Furniture,2186.24
87442,Notebook,Furniture,77.95
89196,Wall Clock,Stationery,1879.85
79054,Blue Pen,Furniture,829.01
40056,Headphones,Electronics,620.98
63867,Wireless Mouse,Electronics,868.61
68632,Wall Clock,Electronics,641.63
14531,White Mug,Apparel,499.15
17126,White Mug,Stationery,1339.39
83871,Wall Clock,Electronics,2200.77
59826,T-shirt,Electronics,388.21
99189,USB Cable,Accessories,197.65
56850,Blue Pen,Furniture,47.35
13614,USB Cable,Electronics,868.59
64096,Wall Clock,Apparel,2283.22
99703,Wireless Mouse,Furniture,948.16
21321,Blue Pen,Electronics,1096.7
57133,Headphones,Electronics,2967.33
97205,Wall Clock,Electronics,587.98
79077,Blue Pen,Accessories,1415.79
96035,White Mug,Electronics,127.16
73894,Office Chair,Accessories,2430.36
47657,T-shirt,Furniture,1317.86
18845,White Mug,Furniture,1787.99
90913,Backpack,Furniture,3694.93
56687,Office Chair,Furniture,76.75
86824,Wireless Mouse,Accessories,3663.8
40203,Wall Clock,Accessories,1087.9
48954,Wall Clock,Stationery,1582.28
68205,T-shirt,Accessories,533.49
82836,Blue Pen,Accessories,991.12
62925,Backpack,Electronics,266.29
73443,Notebook,Stationery,1351.39
96069,Wireless Mouse,Electronics,280.59
95855,Headphones,Furniture,1161.77
98886,Headphones,Apparel,186.04
37264,Blue Pen,Furniture,1497.96
82253,T-shirt,Furniture,659.99
15561,Headphones,Electronics,1224.34
89753,Wireless Mouse,Apparel,36.4
88972,Office Chair,Apparel,1644.9
60856,Backpack,Apparel,2027.24
68589,Desk Lamp,Electronics,124.07
37168,Headphones,Electronics,152.45
30645,Notebook,Accessories,1092.48
22336,T-shirt,Accessories,1828.1
20895,Headphones,Stationery,1337.07
93974,Headphones,Electronics,392.7
52242,Office Chair,Apparel,181.63
92429,USB Cable,Electronics,760.0
78214,Desk Lamp,Accessories,100.6
79555,White Mug,Apparel,938.65
70546,USB Cable,Accessories,1556.54
93777,Headphones,Electronics,145.56
68190,Wall Clock,Stationery,1252.54
80163,USB Cable,Furniture,423.93
12964,Office Chair,Stationery,352.31
54367,Notebook,Accessories,1339.23
74402,USB Cable,Apparel,693.72
56103,Desk Lamp,Furniture,717.87
75408,Wall Clock,Furniture,650.53
76927,Notebook,Furniture,74.4
23720,White Mug,Apparel,225.35
32064,Backpack,Apparel,189.6
74834,Headphones,Electronics,1615.78
67651,Wall Clock,Furniture,3733.33
46612,Backpack,Apparel,1120.26
28050,Notebook,Accessories,128.26
54506,Headphones,Furniture,558.52
68048,Office Chair,Electronics,34.45
24787,Wireless Mouse,Stationery,839.39
10977,Notebook,Accessories,209.76
26386,Headphones,Furniture,616.02
35923,Headphones,Furniture,245.17
35236,Notebook,Furniture,1803.65
85540,Desk Lamp,Apparel,986.85
17739,Wireless Mouse,Electronics,727.22
71782,White Mug,Stationery,863.4
50814,T-shirt,Accessories,1516.87
70999,Wall Clock,Accessories,470.78
16361,Headphones,Electronics,296.49
27353,Backpack,Accessories,1352.47
21462,USB Cable,Apparel,65.4
12395,Wireless Mouse,Apparel,1005.73
12529,Headphones,Electronics,490.39
25414,Wireless Mouse,Stationery,873.19
21570,Desk Lamp,Stationery,217.47
91486,Wall Clock,Furniture,863.5
20398,Wall Clock,Apparel,1650.42
84687,T-shirt,Apparel,1403.62
68840,Headphones,Electronics,627.46
86361,Backpack,Furniture,694.31
85402,Backpack,Accessories,683.81
67791,T-shirt,Electronics,39.83
80601,Notebook,Electronics,146.06
48303,Headphones,Apparel,2222.72
34771,Headphones,Apparel,97.35
26501,USB Cable,Electronics,442.58
76244,Notebook,Electronics,971.68
78944,White Mug,Accessories,1608.46
80309,Notebook,Apparel,58.56
72444,Wireless Mouse,Electronics,2733.61
14922,Blue Pen,Stationery,44.24
86738,T-shirt,Stationery,100.67
91335,Desk Lamp,Furniture,457.6
65472,Wireless Mouse,Furniture,2379.6
22462,Wall Clock,Accessories,181.81
51506,Office Chair,Furniture,1692.43
20490,Wall Clock,Apparel,814.51
53594,Desk Lamp,Stationery,3014.03
47041,Blue Pen,Accessories,847.28
46933,Headphones,Apparel,1107.72
24230,Wall Clock,Accessories,1292.77
97264,USB Cable,Stationery,264.09
53937,Backpack,Electronics,51.34
13297,Headphones,Apparel,717.93
73195,USB Cable,Accessories,1865.81
23776,Backpack,Stationery,165.3
54792,Desk Lamp,Apparel,2407.52
70070,Blue Pen,Accessories,257.94
66948,Backpack,Apparel,118.66
95417,Wall Clock,Stationery,267.55
39649,Blue Pen,Furniture,164.5
59008,Blue Pen,Furniture,1872.66
10350,Office Chair,Apparel,847.43
25057,Wireless Mouse,Electronics,2632.12
92029,Notebook,Electronics,214.41
59902,Office Chair,Apparel,581.06
12530,Blue Pen,Accessories,406.63
38645,Backpack,Electronics,1373.4
83376,T-shirt,Electronics,139.13
77758,Wall Clock,Accessories,1504.7
79030,Blue Pen,Apparel,2746.34
32875,Desk Lamp,Accessories,953.56
49379,Notebook,Stationery,54.65
43517,Office Chair,Stationery,1019.25
88822,Backpack,Electronics,3765.65
